"","country","year","countryn","cabinet_name","govern","sstran","openc","unemp","elderly","deindust","GDP_head_o","realgdpgr","inflation","gov_left2_m","instcons","fed","vturn","duration","succession","cs1","cs2","per504_505_g","soci","chri","ecol","libe","cons","oldage_pmp","health_pmp","almp_pmp","unemp_pmp","educ_gdp","ud","Debt_GDP","debt","deficit","adjustdef","interest","grossu","netu","adjcov","COUNTRY.ABBREV","CCODE","ISOCODE","TOTGEN","UEGEN","SKGEN","PGEN","APWWage","US100","UC1000","SS100","SC1000","MPS100","MPC1000","SPS100","SPC1000","UEQUAL","UEDUR","UEWAIT","UECOV","SICKQUAL","SICKDUR","SICKWAIT","SICKCOV","PQUAL","PFUND","AVGPER","PENCOV","MRET","FRET","LEXP65"
"832","United Kingdom",2003,22,"Blair II",2213,12.711009979248,53.9522399902344,4.85793781280518,15.9561395645142,75.39812,30.264900390625,3.94892072677612,1.39999997615814,100,2,0,59.4000015258789,1429,1,2003,25.5,10.0253810733557,1,0,0,0,0,6.19999980926514,6.09999990463257,0.400000005960464,0.5,5.10266017913818,29,38.6669998168945,41.1148567199707,-1.78150391578674,-1.81936514377594,4.5265998840332,7559,6962.39990234375,35.5,"GBR",17,826,27.8,8.7,8.5,10.6,19960,0.183,0.369,0.214,0.257,0.333,0.428,0.555,0.564,NA,26,3,0.89,6,52,3,0.89,42,0.5,42,1.06,65,60,17.7
"833","United Kingdom",2004,22,"Blair II",2213,12.7324047088623,53.8009986877441,4.71459007263184,15.4681396484375,76.722,31.127376953125,3.17315244674683,1.29999995231628,100,2,0,59.4000015258789,1429,1,2004,27,10.0253810733557,1,0,0,0,0,6.40000009536743,6.40000009536743,0.5,0.5,5.00706005096436,28.2999992370605,40.0229988098145,43.1989135742188,-1.85470676422119,-2.22908568382263,4.88226652145386,7473,6803.10009765625,34.7000007629395,"GBR",17,826,28,8.8,8.5,10.7,21079,0.178,0.425,0.21,0.252,0.333,0.427,0.559,0.563,12,26,3,0.9,6,52,3,0.9,43,0.5,43,1.05,65,60,18.2
"834","United Kingdom",2005,22,"Blair II",2213,12.6432647705078,56.7260894775391,4.67955589294434,15.4810800552368,76.36861,32.082359375,3.23479914665222,2.09999990463257,100,2,0,61.7999992370605,1429,1,2005,28.5,10.0253810733557,1,0,0,0,0,6.5,6.59999990463257,0.400000005960464,0.5,5.19500017166138,27.1000003814697,43.5229988098145,45.5057144165039,-1.65420913696289,-2.44238114356995,4.41389179229736,7603,6725.7001953125,34.9000015258789,"GBR",17,826,28.2,8.9,8.5,10.8,21814,0.176,0.424,0.209,0.251,0.333,0.428,0.566,0.57,11,26,3,0.89,6,52,3,0.89,44,0.5,44,1.1,65,60,18.35
"835","United Kingdom",2006,22,"Blair III",2214,12.3789625167847,60.8628997802734,5.41845989227295,15.4658498764038,76.57379,32.089771484375,2.75500082969666,2.29999995231628,100,2,0,61.7999992370605,782,1,2006,30,9.64419478178024,1,0,0,0,0,6.19999980926514,6.80000019073486,0.300000011920929,0.5,5.23206996917725,27.3999996185303,43.185001373291,45.2690391540527,-1.15229308605194,-2.34231090545654,4.50167512893677,7628,6842.7001953125,33.2999992370605,"GBR",17,826,28.1,8.8,8.4,10.9,22594,0.171,0.421,0.208,0.251,0.334,0.43,0.567,0.571,11,26,3,0.88,6,52,3,0.88,45,0.5,45,1.1,65,60,18.75
"836","United Kingdom",2007,22,"Blair III",2214,12.4950189590454,56.5003395080566,5.30359983444214,15.504599571228,75.97113,31.931205078125,3.42724204063416,2.29999995231628,100,2,0,61.7999992370605,782,1,2007,31.5,9.64419478178024,1,0,0,0,0,6.30000019073486,6.90000009536743,0.300000011920929,0.400000005960464,5.153480052948,27.3999996185303,42.7439994812012,46.4154434204102,-1.16759777069092,-3.05818843841553,5.01104164123535,7656,6865.2001953125,34.5999984741211,"GBR",17,826,27.9,8.7,8.3,10.9,23699,0.167,0.419,0.204,0.249,0.332,0.432,0.564,0.573,11,26,3,0.89,5,52,3,0.89,45,0.5,45,1.09,65,60,18.9
"837","United Kingdom",2008,22,"Brown",2215,13.0191440582275,61.9178810119629,5.30979204177856,16.1678009033203,77.01318,31.318306640625,-0.769483864307404,3.59999990463257,79.2700042724609,2,0,61.7999992370605,1049,1,2008,33,9.64419478178024,1,0,0,0,0,6.80000019073486,7.30000019073486,0.300000011920929,0.5,5.10941982269287,27.2000007629395,61.0589981079102,56.6644554138184,-3.27467226982117,-4.69441699981689,4.59072494506836,7387.89990234375,6890.39990234375,33.5999984741211,"GBR",17,826,28.2,8.7,8.5,10.9,24157,0.166,0.424,0.204,0.243,0.335,0.425,0.57,0.574,11,26,3,0.88,6,52,3,0.88,45,0.5,45,1.09,65,60,19
"838","United Kingdom",2009,22,"Brown",2215,14.8859958648682,59.1301689147949,7.74455213546753,15.8074398040771,79.3622,29.839875,-5.17040777206421,2.20000004768372,79.2700042724609,2,0,61.7999992370605,1049,1,2009,34.5,9.64419478178024,1,0,0,0,0,7.30000019073486,8.10000038146973,0.300000011920929,0.699999988079071,5.30916976928711,27.2999992370605,75.2699966430664,71.2585144042969,-9.66854572296143,-8.56286239624023,3.64751672744751,7328.89990234375,6742.60009765625,32.7000007629395,"GBR",17,826,28.2,8.7,8.3,11.2,24393,0.168,0.43,0.209,0.245,0.344,0.428,0.591,0.582,12,26,3,0.84,6,52,3,0.8439741,45,0.5,45,NA,65,60,19.45
"839","United Kingdom",2010,22,"Brown",2215,14.8897256851196,63.2272987365723,7.80453395843506,15.9787397384644,79.65082,31.153794921875,1.65975415706635,3.29999995231628,79.2700042724609,2,0,65.8000030517578,1049,1,2010,36,9.64419478178024,1,0,0,0,0,NA,NA,NA,NA,5.94059991836548,27.1000003814697,85.5350036621094,84.549430847168,-7.22751188278198,-5.95699644088745,3.6119167804718,7261.2001953125,6680.2998046875,30.7999992370605,"GBR",17,826,27.5,8.3,8,11.3,25322,0.172,0.435,0.214,0.251,0.347,0.438,0.581,0.58,12,26,3,0.84,6,52,3,0.84,45,0.5,45,NA,65,60,19.6
"840","United Kingdom",2011,22,"Cameron I",2216,14.8977479934692,66.5668334960938,7.8525390625,16.5255298614502,79.71054,31.30438671875,1.11738157272339,4.5,0,2,0,65.8000030517578,1049,1,2011,37.5,4.2009893655777,0,0,0,0.156593412160873,0.843406617641449,NA,NA,NA,NA,5.76205015182495,NA,NA,99.008544921875,-4.82687330245972,-3.83920502662659,3.12042498588562,NA,NA,31.2000007629395,"GBR",17,826,NA,8.3,8,NA,24784,0.177,0.448,0.221,0.249,0.372,0.452,0.589,0.566,12,26,3,NA,NA,NA,NA,NA,45,NA,45,NA,NA,NA,NA
"841","United States",1970,23,"Nixon I",2305,6.73464059829712,11.270489692688,4.94506502151489,9.80566501617432,61.24425,20.18979296875,0.206566587090492,5.83825540542603,0,5,2,46.0999984741211,1461,1,1970,0,2.20000004768372,0,0,0,0,1,NA,NA,NA,NA,NA,27.3999996185303,NA,44.7575988769531,-1.53127610683441,-0.545645236968994,7.34833335876465,19381,19381,30,"USA",18,840,NA,NA,NA,NA,6941,NA,NA,NA,NA,NA,NA,NA,NA,20,26,NA,0.68,NA,NA,NA,NA,NA,NA,NA,0.9,NA,NA,15.05
"842","United States",1971,23,"Nixon I",2305,7.3833703994751,11.2568502426147,5.94463920593262,9.90147018432617,62.84872,20.7347421875,3.29348301887512,4.29276657104492,0,5,2,46.0999984741211,1461,1,1971,0,2.20000004768372,0,0,0,0,1,NA,NA,NA,NA,NA,26.8999996185303,NA,45.357795715332,-2.34634232521057,-0.946165502071381,6.15916681289673,19211,19211,29.2999992370605,"USA",18,840,16.1,8.1,0,7.9,7290,0.659,0.589,0,0,0,0,0.44,0.591,20,26,7,0.69,NA,NA,NA,NA,20,0.5,15,NA,65,65,15.05
"843","United States",1972,23,"Nixon I",2305,7.46826267242432,11.8367300033569,5.6092381477356,10.0143995285034,63.17856,21.74512890625,5.24776697158813,3.27227830886841,0,5,2,53.2000007629395,1461,1,1972,0,2.20000004768372,0,0,0,0,1,NA,NA,NA,NA,NA,26.2999992370605,NA,43.8687629699707,-1.0273505449295,-0.0521031096577644,6.21000003814697,19435,19435,28.5,"USA",18,840,19.1,9.2,0,9.9,8005,0.659,0.588,0,0,0.32,0.45,0.407,0.545,20,39,7,0.76,NA,NA,NA,NA,21,0.5,16,NA,65,65,15.05
"844","United States",1973,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USA",18,840,19.5,9.2,0,10.4,8569,0.671,0.599,0,0,0.331,0.46,0.475,0.637,20,26,7,0.77,NA,NA,NA,NA,22,0.5,17,NA,65,65,15.15
"845","United States",1974,23,"Ford",2307,8.38571834564209,17.107479095459,5.60708284378052,10.3161497116089,63.46627,22.507064453125,-0.517235815525055,11.0548048019409,0,5,2,37.7999992370605,895,1,1974,0.00147928996011615,1.29999995231628,0,0,0,0,1,NA,NA,NA,NA,NA,25.7000007629395,NA,40.1368789672852,-0.269559174776077,0.383353143930435,7.55749988555908,20199,20199,27,"USA",18,840,19.3,8.9,0,10.4,9110,0.675,0.601,0,0,0.334,0.47,0.461,0.615,20,26,7,0.75,NA,NA,NA,NA,23,0.5,18,NA,65,65,15.45
"846","United States",1975,23,"Ford",2308,9.77683734893799,16.1020107269287,8.45450782775879,10.5088500976562,65.40703,22.185693359375,-0.19804459810257,9.14314651489258,0,5,2,37.7999992370605,895,1,1975,0.0118343196809292,1.29999995231628,0,0,0,0,1,NA,NA,NA,NA,NA,25.2999992370605,NA,43.2648582458496,-4.19053554534912,-2.49470329284668,7.98750019073486,19611,19611,26,"USA",18,840,20,9.4,0,10.6,9819,0.678,0.6,0,0,0.338,0.467,0.487,0.646,20,52,7,0.75,NA,NA,NA,NA,24,0.5,19,0.94,65,65,15.85
"847","United States",1976,23,"Ford",2308,9.5744571685791,16.6159992218018,7.70141410827637,10.6763095855713,65.42631,23.243697265625,5.38569831848145,5.74481248855591,0,5,2,51.5999984741211,895,1,1976,0.0399408265948296,1.29999995231628,0,0,0,0,1,NA,NA,NA,NA,NA,24.3999996185303,NA,43.5167694091797,-1.95464897155762,-0.943898141384125,7.61166667938232,19634,19634,26,"USA",18,840,19.8,9.4,0,10.5,10749,0.672,0.599,0,0,0.327,0.46,0.488,0.652,20,52,7,0.75,NA,NA,NA,NA,25,0.5,20,NA,65,65,15.85
"848","United States",1977,23,"Carter",2309,9.18988513946533,16.9696102142334,7.06212902069092,10.8481197357178,65.56721,24.12546875,4.60951614379883,6.50168418884277,0,5,2,51.5999984741211,1461,1,1977,0.0946745574474335,4.09999990463257,1,0,0,0,0,NA,NA,NA,NA,NA,23.6000003814697,NA,42.4268569946289,-0.707111895084381,-0.479403525590897,7.41916656494141,19695,19695,26.5,"USA",18,840,19.7,9.3,0,10.3,11738,0.671,0.593,0,0,0.312,0.435,0.494,0.655,20,52,7,0.75,NA,NA,NA,NA,26,0.5,21,NA,65,65,16.1
"849","United States",1978,23,"Carter",2309,8.73788547515869,17.5351505279541,6.06586408615112,11.0079698562622,65.35761,25.299505859375,5.56143379211426,7.63096380233765,0,5,2,37,1461,1,1978,0.184911236166954,4.09999990463257,1,0,0,0,0,NA,NA,NA,NA,NA,23.8999996185303,NA,41.404182434082,0.141093105077744,-0.369941622018814,8.40999984741211,20880,20880,25.7999992370605,"USA",18,840,20.5,10.2,0,10.3,12941,0.683,0.605,0,0,0.306,0.426,0.504,0.67,20,26,7,0.85,NA,NA,NA,NA,27,0.5,22,NA,65,65,16.2
"850","United States",1979,23,"Carter",2309,8.74343681335449,18.9817199707031,5.84755611419678,11.167799949646,65.32736,25.866953125,3.17591524124146,11.2544708251953,0,5,2,37,1461,1,1979,0.319526612758636,4.09999990463257,1,0,0,0,0,NA,NA,NA,NA,NA,23.3999996185303,NA,40.1488151550293,0.60406893491745,-0.159761145710945,9.44250011444092,20056,20986.099609375,27,"USA",18,840,21,10.4,0,10.6,13940,0.691,0.614,0,0,0.316,0.441,0.533,0.71,20,26,7,0.86,NA,NA,NA,NA,28,0.5,23,NA,65,65,16.4
"851","United States",1980,23,"Carter",2309,9.58546733856201,20.7624206542969,7.14147710800171,11.3136701583862,66.08419,25.442861328125,-0.244611382484436,13.549201965332,0,5,2,50,1461,1,1980,0.507396459579468,4.09999990463257,1,0,0,0,0,5.19999980926514,3.90000009536743,NA,0.699999988079071,NA,22.1000003814697,25.7250003814697,40.7950820922852,-0.800006985664368,-0.808471858501434,11.460000038147,19843,19843,25.7000007629395,"USA",18,840,21.3,10.3,0,10.9,14949,0.699,0.62,0,0,0.338,0.47,0.575,0.765,20,26,7,0.85,NA,NA,NA,NA,29,0.5,24,0.94,65,65,16.2
"852","United States",1981,23,"Reagan I",2310,9.70076942443848,20.0721702575684,7.61279201507568,11.42689037323,66.57531,25.855521484375,2.59489321708679,10.3347148895264,0,5,2,50,1461,1,1981,0.757396459579468,-3.9000001847744,0,0,0,0,1,5.5,4,NA,0.699999988079071,NA,21.0100002288818,25.0359992980957,39.9918403625488,-0.0630659386515617,0.321992546319962,13.9108333587646,19123.400390625,19123.400390625,23.8999996185303,"USA",18,840,21.8,10.3,0,11.4,16471,0.716,0.634,0,0,0.349,0.485,0.63,0.837,20,26,7,0.84,NA,NA,NA,NA,30,0.5,25,NA,65,65,16.5
"853","United States",1982,23,"Reagan I",2310,10.3602094650269,18.1677398681641,9.68940353393555,11.5630502700806,68.19094,24.9465859375,-1.91056060791016,6.13142681121826,0,5,2,40.2999992370605,1461,1,1982,1.07840240001678,-3.9000001847744,0,0,0,0,1,5.80000019073486,4.19999980926514,NA,0.699999988079071,NA,20.4699993133545,28.423999786377,44.6766510009766,-2.23318386077881,-0.656485378742218,13.0016670227051,18420.400390625,18420.400390625,24,"USA",18,840,21.9,10.1,0,11.8,17136,0.704,0.63,0,0,0.354,0.499,0.676,0.908,20,26,7,0.83,NA,NA,NA,NA,31,0.5,26,NA,65,65,16.65
"854","United States",1983,23,"Reagan I",2310,10.268271446228,17.2688102722168,9.60703086853027,11.7030000686646,68.62537,25.81546875,4.63271045684814,3.21243524551392,0,5,2,40.2999992370605,1461,1,1983,1.47928988933563,-3.9000001847744,0,0,0,0,1,5.69999980926514,4.40000009536743,NA,0.899999976158142,NA,19.4500007629395,31.8279991149902,47.5571327209473,-2.79402160644531,-1.3695102930069,11.1049995422363,17717.400390625,17717.400390625,23.2999992370605,"USA",18,840,21.6,10.4,0,11.2,18357,0.711,0.64,0,0,0.354,0.498,0.59,0.796,20,42,7,0.82,NA,NA,NA,NA,32,0.5,27,NA,65,65,16.55
"855","United States",1984,23,"Reagan I",2310,9.50523471832275,18.1391696929932,7.52007102966309,11.8212699890137,68.37041,27.540908203125,7.25858449935913,4.30053567886353,0,5,2,51.2000007629395,1461,1,1984,1.96893489360809,-3.9000001847744,0,0,0,0,1,5.5,4.30000019073486,NA,0.5,NA,18.2299995422363,32.7190017700195,49.2282791137695,-1.54181206226349,-1.43484330177307,12.4383335113525,17339.80078125,17339.80078125,21.6000003814697,"USA",18,840,21.4,10.5,0,10.9,19339,0.701,0.641,0,0,0.341,0.489,0.559,0.767,20,42,7,0.83,NA,NA,NA,NA,33,0.5,28,NA,65,65,16.6
"856","United States",1985,23,"Reagan II",2311,9.35574150085449,17.1860103607178,7.19851398468018,11.9434003829956,68.99023,28.21393359375,4.23926782608032,3.5456440448761,0,5,2,51.2000007629395,1461,1,1985,2.55621290206909,0.299999952316284,0,0,0,0,1,5.30000019073486,4.30000019073486,0.300000011920929,0.400000005960464,NA,17.4500007629395,35.4160003662109,53.8141593933105,-1.67136371135712,-2.06449675559998,10.6233329772949,16996.099609375,16996.099609375,20.5,"USA",18,840,20.9,10.3,0,10.6,19980,0.704,0.638,0,0,0.341,0.485,0.533,0.725,20,26,7,0.84,NA,NA,NA,NA,34,0.5,29,0.94,65,65,16.6
"857","United States",1986,23,"Reagan II",2311,9.42062282562256,17.4734497070312,6.9903130531311,12.0798101425171,69.43186,28.78790625,3.51187109947205,1.89804768562317,0,5,2,36.2000007629395,1461,1,1986,3.25,0.299999952316284,0,0,0,0,1,5.30000019073486,4.5,0.300000011920929,0.600000023841858,4.58669996261597,17,38.8059997558594,57.2266120910645,-1.85670328140259,-1.77754688262939,7.68249988555908,16975.19921875,16975.19921875,19.8999996185303,"USA",18,840,20.3,10.1,0,10.3,20497,0.658,0.634,0,0,0.32,0.483,0.488,0.706,20,26,7,0.84,NA,NA,NA,NA,35,0.5,30,NA,65,65,16.65
"858","United States",1987,23,"Reagan II",2311,9.27403354644775,18.5677795410156,6.19425201416016,12.2276201248169,70.0434,29.405158203125,3.46181273460388,3.66456317901611,0,5,2,36.2000007629395,1461,1,1987,4.05621290206909,0.299999952316284,0,0,0,0,1,5.19999980926514,4.59999990463257,0.300000011920929,0.5,NA,16.5200004577637,39.7610015869141,58.9685020446777,-0.782822072505951,-1.10205209255219,8.3841667175293,16913.099609375,16913.099609375,19.2000007629395,"USA",18,840,19.9,9.7,0,10.2,21023,0.575,0.594,0,0,0.323,0.465,0.501,0.691,20,26,7,0.85,NA,NA,NA,NA,35,0.5,31,NA,65,65,16.75
"859","United States",1988,23,"Reagan II",2311,9.14676570892334,19.718620300293,5.50709390640259,12.3205499649048,70.3112,30.28809375,4.20363330841064,4.07774114608765,0,5,2,48.2000007629395,1461,1,1988,4.96893501281738,0.299999952316284,0,0,0,0,1,5.19999980926514,4.69999980926514,0.200000002980232,0.400000005960464,4.67741012573242,16.25,39.9669990539551,59.5265045166016,-0.116132408380508,-0.580626428127289,8.84583377838135,17001.69921875,17001.69921875,19,"USA",18,840,20.2,9.8,0,10.4,21643,0.578,0.596,0,0,0.33,0.474,0.518,0.711,20,26,7,0.86,NA,NA,NA,NA,35,0.5,32,NA,65,65,16.75
"860","United States",1989,23,"Bush Sr",2312,9.27166557312012,20.1136093139648,5.26460981369019,12.4308595657349,70.60714,31.05192578125,3.68026423454285,4.82700300216675,0,5,2,48.2000007629395,1461,1,1989,5.97929000854492,2.59999994933605,0,0,0,0,1,5.19999980926514,4.90000009536743,0.200000002980232,0.400000005960464,4.7960901260376,15.8599996566772,39.1440010070801,59.665885925293,0.195310771465302,-0.339578658342361,8.49833297729492,16960.5,16960.5,18.6000003814697,"USA",18,840,20.6,10,0,10.6,22208,0.578,0.597,0,0,0.334,0.479,0.53,0.727,20,26,7,0.87,NA,NA,NA,NA,35,0.5,33,NA,65,65,17
"861","United States",1990,23,"Bush Sr",2312,9.68088150024414,20.5359001159668,5.59964513778687,12.5178003311157,71.08723,31.231373046875,1.91922616958618,5.39795637130737,0,5,2,35,1461,1,1990,7.07840251922607,2.59999994933605,0,0,0,0,1,5.19999980926514,5.09999990463257,0.200000002980232,0.400000005960464,4.81641006469727,15.4499998092651,41.4679985046387,61.257568359375,-0.740440309047699,-0.91737163066864,8.55000019073486,16739.80078125,16739.80078125,18.2999992370605,"USA",18,840,20.8,10,0,10.9,22865,0.579,0.597,0,0,0.344,0.494,0.554,0.759,20,26,7,0.87,NA,NA,NA,NA,35,0.5,34,0.94,65,65,17
"862","United States",1991,23,"Bush Sr",2312,10.6009559631348,20.5293407440186,6.82897186279297,12.5747098922729,71.9483,30.7859921875,-0.0732217878103256,4.23496389389038,0,5,2,35,1461,1,1991,8.25739669799805,2.59999994933605,0,0,0,0,1,5.40000009536743,5.59999990463257,0.200000002980232,0.5,4.89906978607178,15.4700002670288,45.7459983825684,65.8856887817383,-1.2532342672348,-0.504807889461517,7.85833311080933,16568.400390625,16568.400390625,18.2000007629395,"USA",18,840,21,9.8,0,11.2,23566,0.579,0.596,0,0,0.352,0.505,0.581,0.796,20,26,7,0.86,NA,NA,NA,NA,35,0.5,35,NA,65,65,17.2
"863","United States",1992,23,"Bush Sr",2312,11.2505006790161,20.7073001861572,7.50388097763062,12.6137199401855,72.65483,31.597896484375,3.55525732040405,3.02881956100464,0,5,2,52.5,1461,1,1992,9.50739669799805,2.59999994933605,0,0,0,0,1,5.40000009536743,5.90000009536743,0.200000002980232,0.699999988079071,NA,15.1499996185303,47.9550018310547,68.1623764038086,-2.29115605354309,-1.3575804233551,7.01000022888184,16390.30078125,16390.30078125,17.8999996185303,"USA",18,840,21.5,10.3,0,11.2,24286,0.58,0.594,0,0,0.355,0.509,0.577,0.789,20,59,7,0.85,NA,NA,NA,NA,35,0.5,35,NA,65,65,17.3
"864","United States",1993,23,"Clinton I",2313,11.381685256958,20.7973594665527,6.9197850227356,12.6585102081299,73.37225,32.28335546875,2.74504613876343,2.95165705680847,0,5,2,52.5,1461,1,1993,10.8195266723633,3.58974379301071,1,0,0,0,0,5.40000009536743,6.19999980926514,0.200000002980232,0.600000023841858,NA,15.1400003433228,49.3009986877441,69.6715927124023,-1.59950280189514,-0.672759830951691,5.87333345413208,16598.099609375,16598.099609375,17.7000007629395,"USA",18,840,21.3,10.2,0,11.2,25179,0.58,0.594,0,0,0.351,0.503,0.584,0.8,20,42,7,0.86,NA,NA,NA,NA,35,0.5,35,NA,65,65,17.1
"865","United States",1994,23,"Clinton I",2313,11.2190399169922,21.8206405639648,6.10138607025146,12.6672496795654,73.23064,33.3925078125,4.0367374420166,2.60744166374207,0,5,2,38,1461,1,1994,12.184910774231,3.58974379301071,1,0,0,0,0,5.40000009536743,6.30000019073486,0.200000002980232,0.400000005960464,4.87410020828247,14.9200000762939,48.8470001220703,68.9137344360352,-0.33521693944931,0.325428605079651,7.07999992370605,16740.30078125,16740.30078125,17.3999996185303,"USA",18,840,21,9.9,0,11.1,26178,0.579,0.594,0,0,0.345,0.495,0.575,0.789,20,26,7,0.87,NA,NA,NA,NA,35,0.5,35,NA,65,65,17.25
"866","United States",1995,23,"Clinton I",2313,11.3127870559692,23.2970504760742,5.59645509719849,12.6819496154785,73.23939,33.92168359375,2.71862721443176,2.80541968345642,0,5,2,38,1461,1,1995,13.5946741104126,3.58974379301071,1,0,0,0,0,5.40000009536743,6.40000009536743,0.200000002980232,0.300000011920929,4.94153022766113,14.3199996948242,49.0330009460449,68.3694229125977,0.232905581593513,0.887442290782928,6.57999992370605,16359.599609375,16359.599609375,16.7000007629395,"USA",18,840,21.2,10.1,0,11.1,26603,0.579,0.594,0,0,0.348,0.498,0.572,0.783,20,26,7,0.88,NA,NA,NA,NA,35,0.5,35,0.94,65,65,17.25
"867","United States",1996,23,"Clinton I",2313,11.2191305160522,23.531909942627,5.40210103988647,12.6740102767944,73.43607,34.8993984375,3.79561567306519,2.93120431900024,0,5,2,46,1461,1,1996,15.0399408340454,3.58974379301071,1,0,0,0,0,5.30000019073486,6.40000009536743,0.200000002980232,0.300000011920929,NA,14.0200004577637,47.8720016479492,67.6464004516602,1.10028827190399,1.63095593452454,6.43833351135254,16269.400390625,16269.400390625,16.2000007629395,"USA",18,840,21.2,10.2,0,11.1,27594,0.579,0.59,0,0,0.345,0.49,0.57,0.775,20,26,7,0.89,NA,NA,NA,NA,35,0.5,35,0.93,65,65,17.35
"868","United States",1997,23,"Clinton II",2314,10.8915605545044,24.2810001373291,4.94423580169678,12.6176204681396,73.48792,36.1284453125,4.48742723464966,2.3376898765564,0,5,2,46,1461,1,1997,16.5118350982666,9.23423439264297,1,0,0,0,0,5.30000019073486,6.30000019073486,0.200000002980232,0.300000011920929,NA,13.5500001907349,45.3610000610352,65.2719192504883,2.25533556938171,2.44415903091431,6.35249996185303,16109.900390625,16109.900390625,15.6000003814697,"USA",18,840,21.4,10.3,0,11.1,28584,0.579,0.591,0,0,0.342,0.486,0.571,0.777,20,26,7,0.9,NA,NA,NA,NA,35,0.5,35,0.94,65,65,17.55
"869","United States",1998,23,"Clinton II",2314,10.5635318756104,23.6769199371338,4.51044082641602,12.5498104095459,73.79552,37.30762109375,4.45029067993164,1.55227911472321,0,5,2,35.2999992370605,1461,1,1998,18.0014801025391,9.23423439264297,1,0,0,0,0,5.19999980926514,6.09999990463257,0.200000002980232,0.200000002980232,4.81543016433716,13.3999996185303,42.5040016174316,62.1283111572266,3.17439794540405,2.99997735023499,5.26416683197021,16211.400390625,16211.400390625,15.3999996185303,"USA",18,840,21.7,10.4,0,11.3,28584,0.58,0.587,0,0,0.348,0.49,0.595,0.802,20,26,7,0.91,NA,NA,NA,NA,35,0.5,35,0.93,65,65,17.6
"870","United States",1999,23,"Clinton II",2314,10.3059272766113,24.0909595489502,4.21876192092896,12.4705495834351,74.47279,38.64012890625,4.84586477279663,2.18802714347839,0,5,2,35.2999992370605,1461,1,1999,19.5,9.23423439264297,1,0,0,0,0,5.09999990463257,6.09999990463257,0.200000002980232,0.300000011920929,4.84934997558594,13.3699998855591,38.9749984741211,58.553295135498,3.12729549407959,2.52367210388184,5.63666677474976,16476.69921875,16476.69921875,15.3000001907349,"USA",18,840,21.5,10.6,0,10.9,29980,0.579,0.609,0,0,0.337,0.463,0.566,0.741,20,26,7,0.92,NA,NA,NA,NA,35,0.5,35,0.93,65,65,17.6
